NAME : 200_4
TYPE : EVRP-TW-SPD
DIMENSION : 301
VEHICLES : 500
DISPATCHINGCOST : 300
UNITCOST : 0.014
CAPACITY : 2.5
ELECTRIC_POWER : 30.0
CONSUMPTION_RATE : 0.00025
RECHARGING_RATE : 1.0
EDGE_WEIGHT_TYPE : EXPLICIT
NODE_SECTION
ID,type,lng,lat,delivery,pickup,first_receive_tm,last_receive_tm,service_time
187,c,116.409102,40.108765,0.107640716982242,0.078174283017758,120,210,30
188,c,116.489591,40.029592,0.045069448048450,0.004980551951550,150,210,30
189,c,116.233198,40.073006,0.001983104162368,0.005216895837632,0,30,30
190,c,116.322964,39.871833,0.021712834886183,0.000607165113817,90,120,30
191,c,116.494016,39.957116,0.013238842927082,0.002121157072918,0,60,30
192,c,116.207093,39.878158,0.122490067238654,0.146309932761346,120,180,30
193,c,116.447249,39.850796,0.135984126756381,0.096695873243619,120,150,30
194,c,116.250291,39.710107,0.031554292368091,0.181675707631909,120,240,30
195,c,116.404770,40.003738,0.116280271787404,0.035904728212596,0,90,30
196,c,116.416723,40.047786,0.100959050929089,0.044225949070911,60,150,30
197,c,116.544121,39.865704,0.160409555129885,0.159990444870115,150,210,30
198,c,116.652161,39.899866,0.004295230261230,0.004604769738770,150,210,30
199,c,116.641990,40.048796,0.041395032920755,0.007594967079245,90,210,30
200,c,116.381163,39.799075,0.027640084994055,0.029339915005945,180,240,30
201,f,116.350799,39.916374,0.000000000000000,0.000000000000000,0,960,0
202,f,116.570184,39.923462,0.000000000000000,0.000000000000000,0,960,0
203,f,116.472280,39.872662,0.000000000000000,0.000000000000000,0,960,0
204,f,116.206432,40.063378,0.000000000000000,0.000000000000000,0,960,0
205,f,116.508983,39.796930,0.000000000000000,0.000000000000000,0,960,0
206,f,116.418160,39.809677,0.000000000000000,0.000000000000000,0,960,0
207,f,116.620869,40.009045,0.000000000000000,0.000000000000000,0,960,0
208,f,116.378434,40.062079,0.000000000000000,0.000000000000000,0,960,0
209,f,116.443565,39.928613,0.000000000000000,0.000000000000000,0,960,0
210,f,116.635472,39.881807,0.000000000000000,0.000000000000000,0,960,0
211,f,116.250072,39.947178,0.000000000000000,0.000000000000000,0,960,0
212,f,116.181828,40.059878,0.000000000000000,0.000000000000000,0,960,0
213,f,116.205470,40.014398,0.000000000000000,0.000000000000000,0,960,0
214,f,116.615453,39.940907,0.000000000000000,0.000000000000000,0,960,0
215,f,116.676071,39.999942,0.000000000000000,0.000000000000000,0,960,0
216,f,116.238932,39.876511,0.000000000000000,0.000000000000000,0,960,0
217,f,116.288471,39.696481,0.000000000000000,0.000000000000000,0,960,0
218,f,116.567669,39.849793,0.000000000000000,0.000000000000000,0,960,0
219,f,116.513570,40.059974,0.000000000000000,0.000000000000000,0,960,0
220,f,116.372983,39.948923,0.000000000000000,0.000000000000000,0,960,0
221,f,116.354349,40.119763,0.000000000000000,0.000000000000000,0,960,0
222,f,116.154592,39.757396,0.000000000000000,0.000000000000000,0,960,0
223,f,116.199241,39.816129,0.000000000000000,0.000000000000000,0,960,0
224,f,116.519183,40.132792,0.000000000000000,0.000000000000000,0,960,0
225,f,116.231434,39.914733,0.000000000000000,0.000000000000000,0,960,0
226,f,116.326348,39.884547,0.000000000000000,0.000000000000000,0,960,0
227,f,116.263177,40.156093,0.000000000000000,0.000000000000000,0,960,0
228,f,116.206945,40.123683,0.000000000000000,0.000000000000000,0,960,0
229,f,116.464903,39.976683,0.000000000000000,0.000000000000000,0,960,0
230,f,116.327652,40.058998,0.000000000000000,0.000000000000000,0,960,0
231,f,116.473028,39.927860,0.000000000000000,0.000000000000000,0,960,0
232,f,116.144991,39.795100,0.000000000000000,0.000000000000000,0,960,0
233,f,116.298357,40.093480,0.000000000000000,0.000000000000000,0,960,0
234,f,116.446450,39.805575,0.000000000000000,0.000000000000000,0,960,0
235,f,116.267235,39.815651,0.000000000000000,0.000000000000000,0,960,0
236,f,116.169317,40.000579,0.000000000000000,0.000000000000000,0,960,0
237,f,116.405939,39.780384,0.000000000000000,0.000000000000000,0,960,0
238,f,116.224413,40.146151,0.000000000000000,0.000000000000000,0,960,0
239,f,116.125250,39.703999,0.000000000000000,0.000000000000000,0,960,0
240,f,116.706787,39.875348,0.000000000000000,0.000000000000000,0,960,0
241,f,116.597046,39.779727,0.000000000000000,0.000000000000000,0,960,0
242,f,116.428440,39.757199,0.000000000000000,0.000000000000000,0,960,0
243,f,116.345177,40.035371,0.000000000000000,0.000000000000000,0,960,0
244,f,116.549648,39.812085,0.000000000000000,0.000000000000000,0,960,0
245,f,116.304764,39.936147,0.000000000000000,0.000000000000000,0,960,0
246,f,116.552290,39.831011,0.000000000000000,0.000000000000000,0,960,0
247,f,116.569093,39.809453,0.000000000000000,0.000000000000000,0,960,0
248,f,116.147134,39.816921,0.000000000000000,0.000000000000000,0,960,0
249,f,116.667462,39.962808,0.000000000000000,0.000000000000000,0,960,0
250,f,116.447531,39.749953,0.000000000000000,0.000000000000000,0,960,0
251,f,116.439620,39.958358,0.000000000000000,0.000000000000000,0,960,0
252,f,116.217973,39.764260,0.000000000000000,0.000000000000000,0,960,0
253,f,116.243733,39.845854,0.000000000000000,0.000000000000000,0,960,0
254,f,116.309385,39.983787,0.000000000000000,0.000000000000000,0,960,0
255,f,116.368489,40.115393,0.000000000000000,0.000000000000000,0,960,0
256,f,116.195333,39.821180,0.000000000000000,0.000000000000000,0,960,0
257,f,116.404329,39.855657,0.000000000000000,0.000000000000000,0,960,0
258,f,116.190837,39.999309,0.000000000000000,0.000000000000000,0,960,0
259,f,116.397019,39.898967,0.000000000000000,0.000000000000000,0,960,0
260,f,116.205702,39.897979,0.000000000000000,0.000000000000000,0,960,0
261,f,116.647654,39.877709,0.000000000000000,0.000000000000000,0,960,0
262,f,116.529483,39.892154,0.000000000000000,0.000000000000000,0,960,0
263,f,116.627512,39.861314,0.000000000000000,0.000000000000000,0,960,0
264,f,116.198674,39.916612,0.000000000000000,0.000000000000000,0,960,0
265,f,116.692590,39.890214,0.000000000000000,0.000000000000000,0,960,0
266,f,116.536915,39.893200,0.000000000000000,0.000000000000000,0,960,0
267,f,116.636218,40.034586,0.000000000000000,0.000000000000000,0,960,0
268,f,116.189183,39.723445,0.000000000000000,0.000000000000000,0,960,0
269,f,116.327434,40.117239,0.000000000000000,0.000000000000000,0,960,0
270,f,116.568859,39.820563,0.000000000000000,0.000000000000000,0,960,0
271,f,116.281420,39.886103,0.000000000000000,0.000000000000000,0,960,0
272,f,116.243011,40.045608,0.000000000000000,0.000000000000000,0,960,0
273,f,116.327029,39.973866,0.000000000000000,0.000000000000000,0,960,0
274,f,116.402451,39.887482,0.000000000000000,0.000000000000000,0,960,0
275,f,116.654761,40.016388,0.000000000000000,0.000000000000000,0,960,0
276,f,116.690757,39.986581,0.000000000000000,0.000000000000000,0,960,0
277,f,116.663651,39.914927,0.000000000000000,0.000000000000000,0,960,0
278,f,116.627260,39.952109,0.000000000000000,0.000000000000000,0,960,0
279,f,116.171938,39.975946,0.000000000000000,0.000000000000000,0,960,0
280,f,116.303708,39.869474,0.000000000000000,0.000000000000000,0,960,0
281,f,116.670191,39.855740,0.000000000000000,0.000000000000000,0,960,0
282,f,116.452606,39.944367,0.000000000000000,0.000000000000000,0,960,0
283,f,116.348522,39.921335,0.000000000000000,0.000000000000000,0,960,0
284,f,116.470120,39.841993,0.000000000000000,0.000000000000000,0,960,0
285,f,116.386582,39.891243,0.000000000000000,0.000000000000000,0,960,0
286,f,116.206392,40.105408,0.000000000000000,0.000000000000000,0,960,0
287,f,116.424844,39.949347,0.000000000000000,0.000000000000000,0,960,0
288,f,116.264782,39.889347,0.000000000000000,0.000000000000000,0,960,0
289,f,116.552738,40.040233,0.000000000000000,0.000000000000000,0,960,0
290,f,116.348242,39.861767,0.000000000000000,0.000000000000000,0,960,0
291,f,116.253942,40.066961,0.000000000000000,0.000000000000000,0,960,0
292,f,116.270932,39.724850,0.000000000000000,0.000000000000000,0,960,0
293,f,116.277915,39.931578,0.000000000000000,0.000000000000000,0,960,0
294,f,116.454943,40.139756,0.000000000000000,0.000000000000000,0,960,0
295,f,116.298878,39.932117,0.000000000000000,0.000000000000000,0,960,0
296,f,116.588865,40.106109,0.000000000000000,0.000000000000000,0,960,0
297,f,116.245541,40.121379,0.000000000000000,0.000000000000000,0,960,0
298,f,116.369061,39.909143,0.000000000000000,0.000000000000000,0,960,0
299,f,116.181614,39.914300,0.000000000000000,0.000000000000000,0,960,0
300,f,116.469464,39.914106,0.000000000000000,0.000000000000000,0,960,0
DISTANCETIME_SECTION
ID,from_node,to_node,distance,spend_tm
0,0,1,50319,82
1,0,2,35177,74
2,0,3,26724,59
3,0,4,35981,83
4,0,5,61349,97
5,0,6,33858,79
6,0,7,10773,21
7,0,8,39862,77
8,0,9,24225,62
9,0,10,39422,74
10,0,11,43956,45
11,0,12,7777,16
12,0,13,58115,96
13,0,14,8201,18
14,0,15,52628,87
15,0,16,47076,80
16,0,17,34937,71
17,0,18,30920,40
18,0,19,32983,45
19,0,20,47079,43
20,0,21,24113,30
21,0,22,37575,74
22,0,23,16736,24
23,0,24,46564,87
24,0,25,26916,56
25,0,26,65413,102
26,0,27,35675,74
27,0,28,44071,73
28,0,29,62000,98
29,0,30,42227,77
30,0,31,37505,76
31,0,32,59123,91
32,0,33,60877,96
33,0,34,41169,81
34,0,35,36321,81
35,0,36,29703,33
36,0,37,18951,22
37,0,38,24336,29
38,0,39,22895,27
39,0,40,28157,33
40,0,41,57523,69
41,0,42,8329,9
42,0,43,52572,63
43,0,44,28129,33
44,0,45,57556,69
45,0,46,13342,16
46,0,47,37390,89
47,0,48,71470,60
48,0,49,48712,96
49,0,50,43673,48
50,0,51,57999,54
51,0,52,41449,86
52,0,53,25651,59
53,0,54,74418,63
54,0,55,39730,44
55,0,56,32686,70
56,0,57,8783,14
57,0,58,40237,92
58,0,59,67001,57
59,0,60,46842,87
60,0,61,21714,27
61,0,62,40373,73
62,0,63,28162,63
63,0,64,46045,45
64,0,65,20016,53
65,0,66,63045,54
66,0,67,65506,56
67,0,68,39684,44
68,0,69,47512,96
69,0,70,17806,19
70,0,71,36699,85
71,0,72,26642,29
72,0,73,52542,55
73,0,74,36122,69
74,0,75,42270,79
75,0,76,53508,82
76,0,77,39746,45
77,0,78,52959,63
78,0,79,53024,63
79,0,80,46946,56
80,0,81,34061,40
81,0,82,13126,15
82,0,83,59859,71
83,0,84,49873,100
84,0,85,57726,95
85,0,86,42207,80
86,0,87,39512,88
87,0,88,26323,61
88,0,89,51925,85
89,0,90,41598,40
90,0,91,51878,87
91,0,92,67147,65
92,0,93,26472,35
93,0,94,41971,77
94,0,95,48269,47
95,0,96,49214,81
96,0,97,40182,79
97,0,98,22545,57
98,0,99,57578,101
99,0,100,49472,86
100,0,101,44095,82
101,0,102,30221,64
102,0,103,34732,39
103,0,104,72520,62
104,0,105,39692,73
105,0,106,50850,82
106,0,107,53993,89
107,0,108,29630,60
108,0,109,11180,23
109,0,110,29409,45
110,0,111,5254,12
111,0,112,41252,79
112,0,113,39208,79
113,0,114,52374,54
114,0,115,29013,52
115,0,116,37218,88
116,0,117,19566,48
117,0,118,69335,71
118,0,119,19209,23
119,0,120,48835,80
120,0,121,45589,41
121,0,122,31823,35
122,0,123,13645,30
123,0,124,16667,30
124,0,125,64714,104
125,0,126,38605,92
126,0,127,39969,88
127,0,128,74264,114
128,0,129,44222,91
129,0,130,23558,50
130,0,131,23978,62
131,0,132,53926,90
132,0,133,9411,20
133,0,134,57367,94
134,0,135,11640,23
135,0,136,27570,63
136,0,137,47711,44
137,0,138,2017,5
138,0,139,35115,74
139,0,140,16479,36
140,0,141,52950,58
141,0,142,17284,21
142,0,143,59775,97
143,0,144,45296,52
144,0,145,72427,74
145,0,146,33304,64
146,0,147,19441,50
147,0,148,49539,88
148,0,149,61343,96
149,0,150,40657,78
150,0,151,46439,55
151,0,152,28509,34
152,0,153,12656,15
153,0,154,16314,19
154,0,155,44558,53
155,0,156,27275,33
156,0,157,54817,57
157,0,158,54947,56
158,0,159,44190,70
159,0,160,56432,89
160,0,161,33255,69
161,0,162,72133,106
162,0,163,52274,56
163,0,164,38830,42
164,0,165,44250,87
165,0,166,34159,37
166,0,167,48205,46
167,0,168,46765,44
168,0,169,35925,65
169,0,170,46996,97
170,0,171,25118,54
171,0,172,44829,92
172,0,173,36453,39
173,0,174,18055,40
174,0,175,19537,50
175,0,176,62748,98
176,0,177,60958,60
177,0,178,27293,47
178,0,179,45450,86
179,0,180,50577,49
180,0,181,59620,103
181,0,182,58260,93
182,0,183,53583,52
183,0,184,36699,70
184,0,185,51384,101
185,0,186,51454,61
186,0,187,18677,22
187,0,188,26556,31
188,0,189,5014,6
189,0,190,33259,39
190,0,191,34912,41
191,0,192,25003,30
192,0,193,46799,86
193,0,194,65292,59
194,0,195,29468,50
195,0,196,31837,57
196,0,197,54204,91
197,0,198,57087,91
198,0,199,61638,56
199,0,200,46439,86
200,0,201,30172,65
201,0,202,47827,87
202,0,203,47251,92
203,0,204,5417,12
204,0,205,57919,109
205,0,206,49029,85
206,0,207,52749,81
207,0,208,23331,55
208,0,209,39153,83
209,0,210,58166,92
210,0,211,27047,60
211,0,212,5359,13
212,0,213,13848,30
213,0,214,52429,84
214,0,215,66840,54
215,0,216,40960,44
216,0,217,67711,58
217,0,218,55735,91
218,0,219,51965,70
219,0,220,31695,66
220,0,221,20780,45
221,0,222,47860,49
222,0,223,41116,46
223,0,224,48640,48
224,0,225,22518,27
225,0,226,32064,38
226,0,227,14436,17
227,0,228,7163,8
228,0,229,30837,37
229,0,230,12729,15
230,0,231,36801,44
231,0,232,33451,40
232,0,233,9758,11
233,0,234,48682,58
234,0,235,35881,43
235,0,236,15471,28
236,0,237,64379,70
237,0,238,18016,19
238,0,239,58503,51
239,0,240,81961,70
240,0,241,65190,105
241,0,242,64833,70
242,0,243,22169,50
243,0,244,59153,103
244,0,245,25473,56
245,0,246,56283,98
