NAME : 200_1
TYPE : EVRP-TW-SPD
DIMENSION : 301
VEHICLES : 500
DISPATCHINGCOST : 300
UNITCOST : 0.014
CAPACITY : 2.5
ELECTRIC_POWER : 30.0
CONSUMPTION_RATE : 0.00025
RECHARGING_RATE : 1.0
EDGE_WEIGHT_TYPE : EXPLICIT
NODE_SECTION
ID,type,lng,lat,delivery,pickup,first_receive_tm,last_receive_tm,service_time
33,c,116.567662,39.807068,0.004901458191127,0.010938541808873,60,120,30
34,c,116.501883,39.943854,0.052612639467005,0.013627360532995,0,60,30
35,c,116.428632,39.942630,0.165358808943782,0.005911191056218,180,240,30
36,c,116.171591,39.916688,0.004797989267482,0.013842010732518,0,60,30
37,c,116.413422,40.108700,0.130815894242026,0.089924105757974,120,210,30
38,c,116.340421,39.962202,0.276813431218478,0.116356568781522,150,240,30
39,c,116.490455,40.062981,1.106536869603532,0.228803130396468,120,210,30
40,c,116.173078,39.829917,0.115056593049576,0.152533406950424,0,60,30
41,c,116.485587,39.749063,0.001324810617696,0.005915189382304,30,120,30
42,c,116.270369,40.064991,0.055078048698335,0.097071951301665,90,210,30
43,c,116.410394,39.749525,0.011491992934992,0.038708007065008,60,150,30
44,c,116.367430,39.943948,0.149950149403701,0.028649850596299,120,210,30
45,c,116.622613,39.828987,0.253351015451166,0.512938984548834,60,180,30
46,c,116.344687,40.098548,0.051378795518545,0.056761204481455,30,150,30
47,c,116.412047,39.921248,0.067585289341172,0.005154710658828,0,120,30
48,c,116.666681,39.963302,0.044017440868696,0.028382559131304,0,120,30
49,c,116.623855,40.034764,0.003818022126214,0.000771977873786,60,180,30
50,c,116.260720,39.867382,0.234077622293850,0.086262377706150,0,120,30
51,c,116.116424,39.698811,0.147704822034519,0.273795177965481,60,180,30
52,c,116.441446,39.907006,0.214839934587325,0.054920065412675,120,240,30
53,c,116.414931,40.116648,0.050842964159488,0.036177035840512,120,240,30
54,c,116.657571,39.936746,0.182020647333847,0.144769352666153,150,180,30
55,c,116.259966,39.902255,0.113199468424727,0.073700531575273,30,120,30
56,c,116.428845,39.977030,0.010125288967682,0.000994711032318,0,90,30
57,c,116.116080,40.043544,0.003339210974097,0.079460789025903,120,240,30
58,c,116.489800,39.986323,0.019347793226172,0.000852206773828,60,180,30
59,c,116.677240,40.003634,0.010540214502367,0.004819785497633,120,240,30
60,c,116.554579,39.988100,0.065698406772235,0.013751593227765,60,180,30
61,c,116.269235,40.142660,0.003842328790076,0.009077671209924,90,120,30
62,c,116.390683,39.869448,0.014389958608294,0.004300041391706,150,180,30
63,c,116.443659,40.085047,0.076059019886442,0.034380980113558,120,150,30
64,c,116.451792,40.123530,0.127090459991602,0.070939540008398,0,90,30
65,c,116.300304,39.988022,0.098087063205849,0.084912936794151,0,120,30
66,c,116.183096,39.701018,0.001847814085311,0.015076185914689,0,120,30
67,c,116.271700,39.696305,0.001822121795801,0.095667878204199,0,90,30
68,c,116.195216,39.828493,0.044289265624389,0.034430734375611,30,150,30
69,c,116.476932,39.879978,0.002338551566185,0.001371448433815,90,210,30
70,c,116.225847,40.143419,0.000523143964958,0.001836856035042,60,180,30
71,c,116.418194,39.935658,0.247431489651063,0.007908510348937,30,150,30
72,c,116.325976,40.165618,0.004218662485719,0.006981337514281,90,210,30
73,c,116.301821,39.788007,0.006879274300991,0.004720725699009,60,150,30
74,c,116.357250,39.877552,0.067561759392660,0.006738240607340,120,240,30
75,c,116.408927,39.862725,0.002927474882909,0.001272525117091,90,180,30
76,c,116.607442,39.980989,0.001757390868353,0.000672609131647,60,180,30
77,c,116.264527,39.904420,0.004190993272141,0.002609006727859,120,210,30
78,c,116.348770,39.709968,0.000114312618419,0.001265687381581,0,90,30
79,c,116.526961,39.813701,0.001326930592211,0.002373069407789,60,120,30
80,c,116.537335,39.874379,0.011105548517519,0.009954451482481,0,90,30
81,c,116.422373,39.922823,0.008496282936871,0.000883717063129,90,150,30
82,c,116.317850,40.049692,0.008446430806092,0.009093569193908,150,240,30
83,c,116.558528,39.770781,0.021449764444680,0.078550235555320,60,120,30
84,c,116.494686,39.859979,0.004686620442821,0.004033379557179,0,60,30
85,c,116.653142,39.912428,0.026636644601735,0.026083355398265,150,210,30
86,c,116.539637,40.031550,0.137058981834015,0.002641018165985,0,90,30
87,c,116.437659,39.922118,0.011210711062839,0.001789288937161,180,240,30
88,c,116.414636,40.081922,0.006868228865550,0.003931771134450,180,240,30
89,c,116.608911,39.943043,0.006884389937725,0.004115610062275,60,120,30
90,c,116.240179,39.832163,0.069123860923635,0.017176139076365,0,60,30
91,c,116.624930,39.922502,0.140876020118943,0.112123979881057,60,120,30
92,c,116.443819,39.737954,0.047524606516764,0.242475393483236,90,150,30
93,c,116.157995,39.971411,0.027162876155420,0.134047123844580,0,60,30
94,c,116.402641,39.869400,0.188869780475364,0.066530219524636,120,180,30
95,c,116.498756,40.137610,0.009009926004113,0.003790073995887,120,150,30
96,c,116.576626,39.932080,0.143129595719300,0.080970404280700,120,150,30
97,c,116.459352,39.926201,0.014851595071728,0.003148404928272,150,180,30
98,c,116.339701,40.000489,0.107202103244431,0.067297896755569,90,120,30
99,c,116.580670,39.847048,0.081765230113568,0.118959769886432,60,90,30
100,c,116.455124,39.817649,0.006834395590345,0.008525604409655,120,150,30
101,c,116.414650,39.844925,0.009405127423314,0.005954872576686,90,120,30
102,c,116.320712,39.911024,0.047951458852206,0.012048541147794,150,180,30
103,c,116.187568,39.855124,0.194763081862819,0.255236918137181,0,120,30
104,c,116.660333,39.956927,0.233179101319369,0.155260898680631,120,240,30
105,c,116.382861,39.870491,0.245891465396397,0.063108534603603,0,60,30
106,c,116.602154,39.951390,0.005145515124144,0.002704484875856,120,240,30
107,c,116.598924,39.896730,0.001101832097263,0.001018167902737,0,120,30
108,c,116.293006,39.907580,0.005510622799926,0.002239377200074,0,120,30
109,c,116.244166,40.042737,0.001453145326296,0.002996854673704,0,120,30
110,c,116.414572,40.009596,0.003563305289056,0.000996694710944,60,180,30
111,c,116.207234,40.065070,0.001330340109525,0.004469659890475,150,240,30
112,c,116.498353,39.934944,0.118783689003348,0.034936310996652,60,150,30
113,c,116.397493,39.887702,0.002250939853525,0.000459060146475,0,60,30
114,c,116.279376,39.756590,0.149530974180766,0.187069025819234,30,120,30
115,c,116.374850,40.056219,0.244186378968061,0.165883621031939,120,180,30
116,c,116.408855,39.920865,0.061201674042266,0.004108325957734,180,240,30
117,c,116.318109,40.013436,0.115954533334514,0.100055466665486,120,180,30
118,c,116.452279,39.748087,0.041814512868066,0.170815487131934,0,60,30
119,c,116.393179,40.122868,0.002461530727132,0.002128469272868,180,210,30
120,c,116.595639,39.929766,0.386770029429241,0.249029970570759,120,180,30
121,c,116.487234,40.133630,0.045343820474479,0.020386179525521,120,150,30
122,c,116.165116,39.871749,0.034596363443197,0.083063636556803,0,30,30
123,c,116.277710,40.042378,0.041797177674757,0.062202822325243,150,180,30
124,c,116.194162,40.007520,0.004234422980525,0.013485577019475,120,150,30
125,c,116.566022,39.778848,0.001408367883245,0.004631632116755,180,210,30
126,c,116.411912,39.916844,0.084226155331843,0.008173844668157,150,180,30
127,c,116.437106,39.920872,0.547218241111072,0.089781758888928,0,120,30
128,c,116.599102,39.772456,0.002356593223333,0.009343406776667,60,180,30
129,c,116.443319,39.881481,0.022731141104666,0.009868858895334,150,240,30
130,c,116.390961,40.116369,0.042608063699268,0.036231936300732,60,180,30
131,c,116.320231,39.954882,0.034370118268566,0.017429881731434,0,60,30
132,c,116.606759,39.894672,0.007699398534023,0.007500601465977,150,240,30
133,c,116.252625,40.078747,0.000501013056767,0.001098986943233,30,90,30
134,c,116.647880,39.897239,0.002739673270464,0.003032326729536,120,210,30
135,c,116.246718,40.040702,0.090138552023789,0.179576447976211,150,210,30
136,c,116.343155,39.976824,0.104705488306084,0.050364511693916,120,180,30
137,c,116.535963,40.124322,0.016712283530084,0.004362716469916,90,150,30
138,c,116.169350,40.093857,0.009544428715320,0.059095571284680,120,180,30
139,c,116.411440,39.956709,0.033176648351157,0.002523351648843,120,180,30
140,c,116.298525,40.111116,0.044483434739522,0.074271565260478,90,120,30
141,c,116.203074,39.747912,0.103886711308915,0.053313288691085,150,180,30
142,c,116.097985,39.986269,0.000000000000000,0.505000000000000,0,30,30
143,c,116.671750,39.886428,0.021148909479044,0.027951090520956,30,150,30
144,c,116.293570,39.855023,0.456294595904341,0.026285404095659,0,60,30
145,c,116.500452,39.783334,0.316998390979860,0.793481609020140,120,240,30
146,c,116.478996,40.014860,0.007076443952317,0.000573556047683,0,90,30
147,c,116.340721,40.038179,0.136032946529037,0.111562053470963,60,150,30
148,c,116.459293,39.829528,0.101854018344319,0.109465981655681,120,210,30
149,c,116.569730,39.803575,0.026776702745664,0.062903297254336,60,150,30
150,c,116.351898,39.825749,0.003357134313690,0.001677865686310,150,240,30
151,c,116.604977,39.918527,0.298556274292808,0.226443725707192,90,150,30
152,c,116.177798,39.829510,0.183164607573663,0.216435392426337,90,150,30
153,c,116.161266,39.972374,0.019969252271458,0.092810747728542,0,60,30
154,c,116.120459,39.963404,0.030825678586585,0.443594321413415,0,60,30
155,c,116.327497,39.772979,0.047337931387636,0.059592068612364,210,240,30
156,c,116.296617,40.158843,0.186161503409835,0.372978496590165,60,120,30
157,c,116.327706,39.795505,0.476807080072894,0.362512919927106,30,60,30
158,c,116.259961,39.735708,0.071854687007798,0.144505312992202,90,120,30
159,c,116.538987,40.054967,0.277806922483788,0.014073077516212,0,90,30
160,c,116.527949,39.847399,0.152592151171198,0.180327848828802,0,120,30
161,c,116.326410,39.884319,2.258241414111232,0.158258585888768,0,120,30
162,c,116.583582,39.762536,0.014604646918558,0.065795353081442,30,120,30
163,c,116.283098,39.777327,0.223104941069099,0.162215058930901,150,240,30
164,c,116.253246,39.905355,0.865833379094893,0.647766620905107,0,90,30
165,c,116.502255,39.953948,0.712683174220713,0.150576825779287,0,60,30
166,c,116.148390,39.867188,0.418077002715842,1.427062997284158,120,210,30
167,c,116.118358,39.744257,0.044313393121564,0.096546606878436,120,180,30
168,c,116.496966,40.095030,0.038058323989597,0.011041676010403,180,240,30
169,c,116.443437,40.020307,0.543265542717883,0.115474457282117,150,210,30
170,c,116.444703,39.860382,0.200684120848710,0.124875879151290,30,60,30
171,c,116.293638,39.945433,0.411632080335682,0.267567919664318,0,30,30
172,c,116.434328,39.881502,0.260048892085921,0.103151107914079,150,180,30
173,c,116.428901,40.143464,0.116185741360024,0.086354258639976,120,150,30
174,c,116.306186,40.124993,0.000421541597937,0.000698458402063,180,210,30
175,c,116.311595,40.016133,0.120172102939137,0.112467897060863,0,60,30
176,c,116.588646,39.793364,0.350941753545751,0.996898246454249,120,240,30
177,c,116.382400,39.749230,0.183152141630161,0.549087858369839,0,90,30
178,c,116.393017,40.031609,0.493505566945293,0.231414433054707,0,60,30
179,c,116.520403,39.925765,0.040861962669807,0.017138037330193,0,90,30
180,c,116.268232,39.774478,0.124928955050470,0.080511044949530,0,60,30
181,c,116.545907,39.809461,0.072962789909154,0.147257210090846,0,90,30
182,c,116.656850,39.892983,0.169342190758379,0.200997809241621,60,150,30
183,c,116.230996,39.778936,0.014899033082974,0.003240966917026,120,150,30
184,c,116.364302,39.878255,2.099094194652720,0.263105805347280,60,120,30
185,c,116.505000,39.852726,0.030810106949946,0.030689893050054,30,60,30
186,c,116.614302,39.878936,0.264763654599423,0.310756345400577,180,240,30
187,c,116.409102,40.108765,0.018584448423865,0.013215551576135,60,90,30
188,c,116.489591,40.029592,0.960782257144161,0.096137742855839,30,60,30
189,c,116.233198,40.073006,0.189505011901594,0.492314988098406,90,120,30
190,c,116.322964,39.871833,0.003053354556912,0.000046645443088,60,90,30
191,c,116.494016,39.957116,0.483024700609797,0.083235299390203,30,150,30
192,c,116.207093,39.878158,0.218280826995555,0.254919173004445,0,120,30
193,c,116.447249,39.850796,0.062401704150943,0.045798295849057,60,180,30
194,c,116.250291,39.710107,0.022148143764333,0.138851856235667,30,120,30
195,c,116.404770,40.003738,0.125329508706046,0.037110491293954,0,90,30
196,c,116.416723,40.047786,0.008962811209808,0.003807188790192,180,240,30
197,c,116.544121,39.865704,0.017816881214645,0.018223118785355,150,210,30
198,c,116.652161,39.899866,0.076950296186409,0.084349703813591,180,240,30
199,c,116.641990,40.048796,0.134081525737530,0.026078474262470,180,210,30
200,c,116.381163,39.799075,0.076943132091509,0.084356867908491,180,210,30
201,f,116.443565,39.928613,0.000000000000000,0.000000000000000,0,960,0
202,f,116.635472,39.881807,0.000000000000000,0.000000000000000,0,960,0
203,f,116.250072,39.947178,0.000000000000000,0.000000000000000,0,960,0
204,f,116.181828,40.059878,0.000000000000000,0.000000000000000,0,960,0
205,f,116.205470,40.014398,0.000000000000000,0.000000000000000,0,960,0
206,f,116.615453,39.940907,0.000000000000000,0.000000000000000,0,960,0
207,f,116.676071,39.999942,0.000000000000000,0.000000000000000,0,960,0
208,f,116.238932,39.876511,0.000000000000000,0.000000000000000,0,960,0
209,f,116.288471,39.696481,0.000000000000000,0.000000000000000,0,960,0
210,f,116.567669,39.849793,0.000000000000000,0.000000000000000,0,960,0
211,f,116.513570,40.059974,0.000000000000000,0.000000000000000,0,960,0
212,f,116.372983,39.948923,0.000000000000000,0.000000000000000,0,960,0
213,f,116.354349,40.119763,0.000000000000000,0.000000000000000,0,960,0
214,f,116.154592,39.757396,0.000000000000000,0.000000000000000,0,960,0
215,f,116.199241,39.816129,0.000000000000000,0.000000000000000,0,960,0
216,f,116.519183,40.132792,0.000000000000000,0.000000000000000,0,960,0
217,f,116.231434,39.914733,0.000000000000000,0.000000000000000,0,960,0
218,f,116.326348,39.884547,0.000000000000000,0.000000000000000,0,960,0
219,f,116.263177,40.156093,0.000000000000000,0.000000000000000,0,960,0
220,f,116.206945,40.123683,0.000000000000000,0.000000000000000,0,960,0
221,f,116.464903,39.976683,0.000000000000000,0.000000000000000,0,960,0
222,f,116.327652,40.058998,0.000000000000000,0.000000000000000,0,960,0
223,f,116.473028,39.927860,0.000000000000000,0.000000000000000,0,960,0
224,f,116.144991,39.795100,0.000000000000000,0.000000000000000,0,960,0
225,f,116.298357,40.093480,0.000000000000000,0.000000000000000,0,960,0
226,f,116.446450,39.805575,0.000000000000000,0.000000000000000,0,960,0
227,f,116.267235,39.815651,0.000000000000000,0.000000000000000,0,960,0
228,f,116.169317,40.000579,0.000000000000000,0.000000000000000,0,960,0
229,f,116.405939,39.780384,0.000000000000000,0.000000000000000,0,960,0
230,f,116.224413,40.146151,0.000000000000000,0.000000000000000,0,960,0
231,f,116.125250,39.703999,0.000000000000000,0.000000000000000,0,960,0
232,f,116.706787,39.875348,0.000000000000000,0.000000000000000,0,960,0
233,f,116.597046,39.779727,0.000000000000000,0.000000000000000,0,960,0
234,f,116.428440,39.757199,0.000000000000000,0.000000000000000,0,960,0
235,f,116.345177,40.035371,0.000000000000000,0.000000000000000,0,960,0
236,f,116.549648,39.812085,0.000000000000000,0.000000000000000,0,960,0
237,f,116.304764,39.936147,0.000000000000000,0.000000000000000,0,960,0
238,f,116.552290,39.831011,0.000000000000000,0.000000000000000,0,960,0
239,f,116.569093,39.809453,0.000000000000000,0.000000000000000,0,960,0
240,f,116.147134,39.816921,0.000000000000000,0.000000000000000,0,960,0
241,f,116.667462,39.962808,0.000000000000000,0.000000000000000,0,960,0
242,f,116.447531,39.749953,0.000000000000000,0.000000000000000,0,960,0
243,f,116.439620,39.958358,0.000000000000000,0.000000000000000,0,960,0
244,f,116.217973,39.764260,0.000000000000000,0.000000000000000,0,960,0
245,f,116.243733,39.845854,0.000000000000000,0.000000000000000,0,960,0
246,f,116.309385,39.983787,0.000000000000000,0.000000000000000,0,960,0
247,f,116.368489,40.115393,0.000000000000000,0.000000000000000,0,960,0
248,f,116.195333,39.821180,0.000000000000000,0.000000000000000,0,960,0
249,f,116.404329,39.855657,0.000000000000000,0.000000000000000,0,960,0
250,f,116.190837,39.999309,0.000000000000000,0.000000000000000,0,960,0
251,f,116.397019,39.898967,0.000000000000000,0.000000000000000,0,960,0
252,f,116.205702,39.897979,0.000000000000000,0.000000000000000,0,960,0
253,f,116.647654,39.877709,0.000000000000000,0.000000000000000,0,960,0
254,f,116.529483,39.892154,0.000000000000000,0.000000000000000,0,960,0
255,f,116.627512,39.861314,0.000000000000000,0.000000000000000,0,960,0
256,f,116.198674,39.916612,0.000000000000000,0.000000000000000,0,960,0
257,f,116.692590,39.890214,0.000000000000000,0.000000000000000,0,960,0
258,f,116.536915,39.893200,0.000000000000000,0.000000000000000,0,960,0
259,f,116.636218,40.034586,0.000000000000000,0.000000000000000,0,960,0
260,f,116.189183,39.723445,0.000000000000000,0.000000000000000,0,960,0
261,f,116.327434,40.117239,0.000000000000000,0.000000000000000,0,960,0
262,f,116.568859,39.820563,0.000000000000000,0.000000000000000,0,960,0
263,f,116.281420,39.886103,0.000000000000000,0.000000000000000,0,960,0
264,f,116.243011,40.045608,0.000000000000000,0.000000000000000,0,960,0
265,f,116.327029,39.973866,0.000000000000000,0.000000000000000,0,960,0
266,f,116.402451,39.887482,0.000000000000000,0.000000000000000,0,960,0
267,f,116.654761,40.016388,0.000000000000000,0.000000000000000,0,960,0
268,f,116.690757,39.986581,0.000000000000000,0.000000000000000,0,960,0
269,f,116.663651,39.914927,0.000000000000000,0.000000000000000,0,960,0
270,f,116.627260,39.952109,0.000000000000000,0.000000000000000,0,960,0
271,f,116.171938,39.975946,0.000000000000000,0.000000000000000,0,960,0
272,f,116.303708,39.869474,0.000000000000000,0.000000000000000,0,960,0
273,f,116.670191,39.855740,0.000000000000000,0.000000000000000,0,960,0
274,f,116.452606,39.944367,0.000000000000000,0.000000000000000,0,960,0
275,f,116.348522,39.921335,0.000000000000000,0.000000000000000,0,960,0
276,f,116.470120,39.841993,0.000000000000000,0.000000000000000,0,960,0
277,f,116.386582,39.891243,0.000000000000000,0.000000000000000,0,960,0
278,f,116.206392,40.105408,0.000000000000000,0.000000000000000,0,960,0
279,f,116.424844,39.949347,0.000000000000000,0.000000000000000,0,960,0
280,f,116.264782,39.889347,0.000000000000000,0.000000000000000,0,960,0
281,f,116.552738,40.040233,0.000000000000000,0.000000000000000,0,960,0
282,f,116.348242,39.861767,0.000000000000000,0.000000000000000,0,960,0
283,f,116.253942,40.066961,0.000000000000000,0.000000000000000,0,960,0
284,f,116.270932,39.724850,0.000000000000000,0.000000000000000,0,960,0
285,f,116.277915,39.931578,0.000000000000000,0.000000000000000,0,960,0
286,f,116.454943,40.139756,0.000000000000000,0.000000000000000,0,960,0
287,f,116.298878,39.932117,0.000000000000000,0.000000000000000,0,960,0
288,f,116.588865,40.106109,0.000000000000000,0.000000000000000,0,960,0
289,f,116.245541,40.121379,0.000000000000000,0.000000000000000,0,960,0
290,f,116.369061,39.909143,0.000000000000000,0.000000000000000,0,960,0
291,f,116.181614,39.914300,0.000000000000000,0.000000000000000,0,960,0
292,f,116.469464,39.914106,0.000000000000000,0.000000000000000,0,960,0
293,f,116.370182,39.878500,0.000000000000000,0.000000000000000,0,960,0
294,f,116.471499,39.952107,0.000000000000000,0.000000000000000,0,960,0
295,f,116.510475,39.792837,0.000000000000000,0.000000000000000,0,960,0
296,f,116.253255,39.935127,0.000000000000000,0.000000000000000,0,960,0
297,f,116.576615,39.819001,0.000000000000000,0.000000000000000,0,960,0
298,f,116.270601,39.742400,0.000000000000000,0.000000000000000,0,960,0
299,f,116.142719,39.948894,0.000000000000000,0.000000000000000,0,960,0
300,f,116.398916,39.870070,0.000000000000000,0.000000000000000,0,960,0
DISTANCETIME_SECTION
ID,from_node,to_node,distance,spend_tm
0,0,1,57611,68
1,0,2,31464,41
2,0,3,20846,31
3,0,4,26322,42
4,0,5,58723,73
5,0,6,30169,48
6,0,7,31692,41
7,0,8,47154,61
8,0,9,24409,35
9,0,10,30894,41
10,0,11,23053,28
11,0,12,28697,36
12,0,13,53447,98
13,0,14,29899,33
14,0,15,47960,89
15,0,16,54368,68
16,0,17,42229,50
17,0,18,7158,16
18,0,19,10738,24
19,0,20,54813,59
20,0,21,37831,48
21,0,22,44866,53
22,0,23,35767,39
23,0,24,24021,31
24,0,25,29727,35
25,0,26,59905,67
26,0,27,27147,40
27,0,28,51363,55
28,0,29,60937,66
29,0,30,33493,39
30,0,31,28977,42
31,0,32,61676,60
32,0,33,60086,62
33,0,34,43928,57
34,0,35,32607,43
35,0,36,7458,14
36,0,37,44274,73
37,0,38,25921,36
38,0,39,46719,54
39,0,40,22697,33
40,0,41,50611,55
41,0,42,37089,46
42,0,43,44819,50
43,0,44,26928,38
44,0,45,64363,63
45,0,46,42793,58
46,0,47,27723,49
47,0,48,68635,71
48,0,49,56004,72
49,0,50,22172,29
50,0,51,42585,44
51,0,52,33944,48
52,0,53,45283,75
53,0,54,55573,100
54,0,55,18896,24
55,0,56,35444,46
56,0,57,14960,23
57,0,58,42844,63
58,0,59,64166,68
59,0,60,54133,77
60,0,61,40746,44
61,0,62,31845,39
62,0,63,45163,70
63,0,64,55056,59
64,0,65,23688,29
65,0,66,47631,44
66,0,67,40186,49
67,0,68,22201,31
68,0,69,39598,54
69,0,70,36837,36
70,0,71,32986,55
71,0,72,45674,45
72,0,73,31640,38
73,0,74,27594,37
74,0,75,33741,45
75,0,76,60800,70
76,0,77,17982,27
77,0,78,41680,50
78,0,79,48901,64
79,0,80,45891,63
80,0,81,28173,49
81,0,82,31712,46
82,0,83,57249,62
83,0,84,45101,50
84,0,85,53058,98
85,0,86,49499,63
86,0,87,35799,50
87,0,88,41204,65
88,0,89,59217,73
89,0,90,20696,23
90,0,91,59169,77
91,0,92,46244,48
92,0,93,2359,4
93,0,94,33442,45
94,0,95,55945,60
95,0,96,56506,71
96,0,97,38266,51
97,0,98,30005,36
98,0,99,59893,59
99,0,100,40902,46
100,0,101,35362,43
101,0,102,20082,32
102,0,103,19434,27
103,0,104,69685,76
104,0,105,31164,39
105,0,106,58142,69
106,0,107,49570,93
107,0,108,18947,29
108,0,109,31128,44
109,0,110,36701,39
110,0,111,26173,33
111,0,112,44010,63
112,0,113,30680,42
113,0,114,31472,38
114,0,115,36305,54
115,0,116,27551,47
116,0,117,27027,30
117,0,118,48432,52
118,0,119,47780,81
119,0,120,56126,73
120,0,121,53269,55
121,0,122,16409,25
122,0,123,31886,44
123,0,124,23352,37
124,0,125,58713,64
125,0,126,28203,50
126,0,127,36256,51
127,0,128,68693,72
128,0,129,37308,47
129,0,130,46928,78
130,0,131,22456,34
131,0,132,49258,92
132,0,133,30330,41
133,0,134,52699,94
134,0,135,31588,45
135,0,136,29801,36
136,0,137,55446,60
137,0,138,25546,30
138,0,139,31402,40
139,0,140,41776,55
140,0,141,35856,41
141,0,142,7129,11
142,0,143,55107,99
143,0,144,23795,33
144,0,145,51524,53
145,0,146,40596,42
146,0,147,31355,53
147,0,148,40969,47
148,0,149,59793,62
149,0,150,32107,41
150,0,151,48936,92
151,0,152,22804,35
152,0,153,3707,8
153,0,154,3274,7
154,0,155,34921,39
155,0,156,46306,50
156,0,157,33914,39
157,0,158,34044,41
158,0,159,51482,55
159,0,160,48896,64
160,0,161,25152,37
161,0,162,66640,67
162,0,163,31372,39
163,0,164,17995,25
164,0,165,44349,57
165,0,166,18745,27
166,0,167,32791,38
167,0,168,49767,54
168,0,169,43217,48
169,0,170,37175,47
170,0,171,21319,28
171,0,172,36532,45
172,0,173,55485,57
173,0,174,43352,66
174,0,175,26997,32
175,0,176,65301,68
176,0,177,40055,45
177,0,178,34585,46
178,0,179,47478,68
179,0,180,29674,32
180,0,181,50571,61
181,0,182,53592,94
182,0,183,32681,35
183,0,184,28171,39
184,0,185,46993,52
185,0,186,53703,71
186,0,187,46106,78
187,0,188,45244,58
188,0,189,28473,36
189,0,190,25477,34
190,0,191,43767,57
191,0,192,18290,26
192,0,193,38065,48
193,0,194,38155,46
194,0,195,36760,42
195,0,196,39128,53
196,0,197,46304,59
197,0,198,52419,92
198,0,199,59176,66
199,0,200,37471,52
200,0,201,35440,47
201,0,202,53744,98
202,0,203,16576,24
203,0,204,26278,34
204,0,205,22410,35
205,0,206,59720,71
206,0,207,64005,66
207,0,208,20106,28
208,0,209,38296,46
209,0,210,59313,61
210,0,211,47829,54
211,0,212,28175,37
212,0,213,46077,66
213,0,214,33717,36
214,0,215,23711,39
215,0,216,56391,63
216,0,217,15059,28
217,0,218,25147,38
218,0,219,42348,46
219,0,220,30984,36
220,0,221,38837,45
221,0,222,35044,43
222,0,223,37996,58
223,0,224,27203,32
224,0,225,38874,47
225,0,226,42544,53
226,0,227,28951,47
227,0,228,26033,42
228,0,229,43476,54
229,0,230,37048,36
230,0,231,43089,44
231,0,232,79126,82
232,0,233,60958,69
233,0,234,43931,51
234,0,235,31778,45
235,0,236,58103,57
236,0,237,19212,27
237,0,238,58598,58
238,0,239,59766,62
239,0,240,23066,30
240,0,241,68531,71
241,0,242,48343,54
242,0,243,34056,49
243,0,244,34280,39
244,0,245,21166,29
245,0,246,25400,34
