StringID	Type	x	y	Delivery	Pickup	ReadyTime	DueDate	ServiceTime
C13	c	22.0	75.0	8.8	21.2	755.0	1115.0	90.0
C14	c	22.0	85.0	2.588235294117647	7.411764705882353	115.0	475.0	90.0
C15	c	20.0	80.0	10.0	30.0	587.0	947.0	90.0
C16	c	20.0	85.0	9.411764705882353	30.588235294117645	207.0	567.0	90.0
C17	c	18.0	75.0	4.8	15.2	492.0	852.0	90.0
C18	c	15.0	75.0	4.0	16.0	399.0	759.0	90.0
C19	c	15.0	80.0	1.875	8.125	304.0	664.0	90.0
C20	c	30.0	50.0	6.0	4.0	10.0	370.0	90.0
C21	c	30.0	52.0	11.538461538461537	8.461538461538463	11.0	371.0	90.0
C22	c	28.0	52.0	10.769230769230768	9.230769230769232	13.0	373.0	90.0
C23	c	28.0	55.0	5.09090909090909	4.90909090909091	13.0	373.0	90.0
C24	c	25.0	50.0	5.0	5.0	15.0	375.0	90.0
C25	c	25.0	52.0	19.23076923076923	20.76923076923077	16.0	376.0	90.0
C26	c	25.0	55.0	4.545454545454545	5.454545454545455	528.0	888.0	90.0
C27	c	23.0	52.0	4.423076923076923	5.576923076923077	107.0	467.0	90.0
C28	c	23.0	55.0	8.363636363636363	11.636363636363637	294.0	654.0	90.0
C29	c	20.0	50.0	4.0	6.0	20.0	380.0	90.0
C30	c	20.0	55.0	3.6363636363636367	6.363636363636363	201.0	561.0	90.0
C31	c	10.0	35.0	5.7142857142857135	14.285714285714286	312.0	672.0	90.0
C32	c	10.0	40.0	7.5	22.5	124.0	484.0	90.0
C33	c	8.0	40.0	8.0	32.0	216.0	576.0	90.0
C34	c	8.0	45.0	3.555555555555556	16.444444444444443	39.0	399.0	90.0
C35	c	5.0	35.0	1.4285714285714284	8.571428571428571	510.0	870.0	90.0
C36	c	5.0	45.0	1.1111111111111112	8.88888888888889	132.0	492.0	90.0
C37	c	2.0	40.0	1.0	19.0	414.0	774.0	90.0
C38	c	0.0	40.0	0.0	30.0	322.0	682.0	90.0
C39	c	0.0	45.0	0.0	20.0	227.0	587.0	90.0
C40	c	35.0	30.0	8.571428571428571	1.4285714285714288	21.0	381.0	90.0
C41	c	35.0	32.0	9.142857142857142	0.8571428571428577	19.0	379.0	90.0
C42	c	33.0	32.0	19.393939393939394	0.6060606060606055	84.0	444.0	90.0
C43	c	33.0	35.0	9.428571428571429	0.5714285714285712	639.0	999.0	90.0
C44	c	32.0	30.0	9.375	0.625	176.0	536.0	90.0
C45	c	30.0	30.0	10.0	0.0	268.0	628.0	90.0
C46	c	30.0	32.0	28.125	1.875	453.0	813.0	90.0
C47	c	30.0	35.0	8.571428571428571	1.4285714285714288	546.0	906.0	90.0
C48	c	28.0	30.0	9.333333333333334	0.6666666666666661	360.0	720.0	90.0
C49	c	28.0	35.0	8.0	2.0	766.0	1126.0	90.0
C50	c	26.0	32.0	8.125	1.875	763.0	1123.0	90.0
C51	c	25.0	30.0	8.333333333333334	1.666666666666666	676.0	1036.0	90.0
C52	c	25.0	35.0	7.142857142857143	2.8571428571428568	764.0	1124.0	90.0
C53	c	44.0	5.0	2.2727272727272725	17.727272727272727	294.0	654.0	90.0
C54	c	42.0	10.0	9.523809523809524	30.476190476190474	659.0	1019.0	90.0
C55	c	42.0	15.0	3.5714285714285716	6.428571428571429	750.0	1110.0	90.0
C56	c	40.0	5.0	3.75	26.25	200.0	560.0	90.0
C57	c	40.0	15.0	15.0	25.0	751.0	1111.0	90.0
C58	c	38.0	5.0	3.9473684210526314	26.05263157894737	110.0	470.0	90.0
C59	c	38.0	15.0	3.947368421052632	6.052631578947368	36.0	396.0	90.0
C60	c	35.0	5.0	2.8571428571428568	17.142857142857142	110.0	470.0	90.0
C61	c	50.0	30.0	6.0	4.0	763.0	1123.0	90.0
C62	c	50.0	35.0	14.0	6.0	19.0	379.0	90.0
C63	c	50.0	40.0	40.0	10.0	15.0	375.0	90.0
C64	c	48.0	30.0	6.25	3.75	114.0	474.0	90.0
C65	c	48.0	40.0	8.333333333333334	1.666666666666666	13.0	373.0	90.0
C66	c	47.0	35.0	7.446808510638298	2.5531914893617023	769.0	1129.0	90.0
C67	c	47.0	40.0	8.51063829787234	1.4893617021276597	13.0	373.0	90.0
C68	c	45.0	30.0	6.666666666666666	3.333333333333334	207.0	567.0	90.0
C69	c	45.0	35.0	7.777777777777778	2.2222222222222223	302.0	662.0	90.0
C70	c	95.0	30.0	9.473684210526315	20.526315789473685	237.0	597.0	90.0
C71	c	95.0	35.0	7.368421052631579	12.631578947368421	332.0	692.0	90.0
C72	c	53.0	30.0	5.660377358490566	4.339622641509434	749.0	1109.0	90.0
C73	c	92.0	30.0	3.2608695652173916	6.739130434782608	187.0	547.0	90.0
C74	c	53.0	35.0	33.0188679245283	16.9811320754717	20.0	380.0	90.0
C75	c	45.0	65.0	13.846153846153847	6.153846153846153	16.0	376.0	90.0
C76	c	90.0	35.0	3.888888888888889	6.111111111111111	427.0	787.0	90.0
C77	c	88.0	30.0	3.4090909090909087	6.590909090909092	387.0	747.0	90.0
C78	c	88.0	35.0	7.954545454545454	12.045454545454547	519.0	879.0	90.0
C79	c	87.0	30.0	3.4482758620689657	6.551724137931034	296.0	656.0	90.0
C80	c	85.0	25.0	2.9411764705882355	7.0588235294117645	483.0	843.0	90.0
C81	c	85.0	35.0	12.352941176470587	17.647058823529413	612.0	972.0	90.0
C82	c	75.0	55.0	14.666666666666666	5.333333333333334	314.0	674.0	90.0
C83	c	72.0	55.0	7.638888888888888	2.3611111111111116	407.0	767.0	90.0
C84	c	70.0	58.0	16.571428571428573	3.428571428571427	500.0	860.0	90.0
C85	c	68.0	60.0	26.470588235294116	3.529411764705884	593.0	953.0	90.0
C86	c	66.0	55.0	8.333333333333334	1.666666666666666	27.0	387.0	90.0
C87	c	65.0	55.0	16.923076923076923	3.0769230769230766	26.0	386.0	90.0
C88	c	65.0	60.0	27.692307692307693	2.3076923076923066	686.0	1046.0	90.0
C89	c	63.0	58.0	9.206349206349206	0.7936507936507944	761.0	1121.0	90.0
C90	c	60.0	55.0	9.166666666666666	0.8333333333333339	21.0	381.0	90.0
C91	c	60.0	60.0	10.0	0.0	763.0	1123.0	90.0
C92	c	67.0	85.0	15.76470588235294	4.23529411764706	309.0	669.0	90.0
C93	c	65.0	85.0	30.588235294117645	9.411764705882355	401.0	761.0	90.0
C94	c	65.0	82.0	7.926829268292684	2.0731707317073162	215.0	575.0	90.0
C95	c	62.0	80.0	23.25	6.75	122.0	482.0	90.0
C96	c	60.0	80.0	7.5	2.5	37.0	397.0	90.0
C97	c	60.0	85.0	21.176470588235297	8.823529411764703	496.0	856.0	90.0
C98	c	58.0	75.0	15.466666666666667	4.533333333333333	34.0	394.0	90.0
C99	c	55.0	80.0	6.875	3.125	686.0	1046.0	90.0
C100	c	55.0	85.0	12.941176470588236	7.0588235294117645	591.0	951.0	90.0

Q Vehicle fuel tank capacity /79.69/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /3.39/
v average Velocity /1.0/
