StringID	Type	x	y	Delivery	Pickup	ReadyTime	DueDate	ServiceTime
C30	c	88.0	30.0	3.4090909090909087	6.590909090909092	324.0	628.0	10.0
C31	c	88.0	35.0	7.954545454545454	12.045454545454547	151.0	899.0	10.0
C32	c	87.0	30.0	3.4482758620689657	6.551724137931034	52.0	403.0	10.0
C33	c	85.0	25.0	2.9411764705882355	7.0588235294117645	389.0	898.0	10.0
C34	c	85.0	35.0	12.352941176470587	17.647058823529413	48.0	435.0	10.0
C35	c	67.0	85.0	15.76470588235294	4.23529411764706	361.0	905.0	10.0
C36	c	65.0	85.0	30.588235294117645	9.411764705882355	392.0	762.0	10.0
C37	c	65.0	82.0	7.926829268292684	2.0731707317073162	41.0	627.0	10.0
C38	c	62.0	80.0	23.25	6.75	38.0	495.0	10.0
C39	c	60.0	80.0	7.5	2.5	415.0	913.0	10.0
C40	c	60.0	85.0	21.176470588235297	8.823529411764703	443.0	701.0	10.0
C41	c	58.0	75.0	15.466666666666667	4.533333333333333	122.0	512.0	10.0
C42	c	55.0	80.0	6.875	3.125	480.0	680.0	10.0
C43	c	55.0	85.0	12.941176470588236	7.0588235294117645	39.0	620.0	10.0
C44	c	55.0	82.0	6.707317073170732	3.2926829268292677	304.0	716.0	10.0
C45	c	20.0	82.0	2.4390243902439024	7.560975609756097	318.0	912.0	10.0
C46	c	18.0	80.0	2.25	7.75	498.0	912.0	10.0
C47	c	2.0	45.0	0.4444444444444445	9.555555555555555	95.0	543.0	10.0
C48	c	42.0	5.0	1.1904761904761905	8.80952380952381	46.0	474.0	10.0
C49	c	42.0	12.0	2.8571428571428568	7.142857142857143	87.0	449.0	10.0
C50	c	72.0	35.0	14.583333333333334	15.416666666666666	673.0	914.0	10.0
C51	c	55.0	20.0	6.909090909090909	12.09090909090909	346.0	738.0	10.0
C52	c	25.0	30.0	2.5	0.5	360.0	866.0	10.0
C53	c	20.0	50.0	2.0	3.0	136.0	518.0	10.0
C54	c	55.0	60.0	14.666666666666666	1.333333333333334	439.0	795.0	10.0
C55	c	30.0	60.0	8.0	8.0	379.0	935.0	10.0
C56	c	50.0	35.0	13.299999999999999	5.700000000000001	19.0	499.0	10.0
C57	c	30.0	25.0	19.166666666666668	3.833333333333332	117.0	455.0	10.0
C58	c	15.0	10.0	13.333333333333332	6.666666666666668	334.0	672.0	10.0
C59	c	10.0	20.0	9.5	9.5	536.0	894.0	10.0
C60	c	15.0	60.0	4.25	12.75	27.0	429.0	10.0
C61	c	45.0	65.0	6.230769230769231	2.769230769230769	175.0	934.0	10.0
C62	c	65.0	35.0	1.6153846153846154	1.3846153846153846	30.0	396.0	10.0
C63	c	65.0	20.0	1.8461538461538463	4.153846153846153	111.0	641.0	10.0
C64	c	45.0	30.0	11.333333333333332	5.666666666666668	547.0	829.0	10.0
C65	c	35.0	40.0	14.0	2.0	12.0	292.0	10.0
C66	c	41.0	37.0	14.439024390243903	1.5609756097560972	409.0	879.0	10.0
C67	c	64.0	42.0	5.90625	3.09375	26.0	415.0	10.0
C68	c	40.0	60.0	14.0	7.0	479.0	940.0	10.0
C69	c	31.0	52.0	16.096153846153847	10.903846153846153	10.0	379.0	10.0
C70	c	35.0	69.0	11.666666666666668	11.333333333333332	326.0	590.0	10.0
C71	c	65.0	55.0	11.846153846153847	2.1538461538461533	707.0	924.0	10.0
C72	c	63.0	65.0	7.753846153846154	0.24615384615384617	161.0	621.0	10.0
C73	c	2.0	60.0	0.16666666666666666	4.833333333333333	248.0	452.0	10.0
C74	c	20.0	20.0	8.0	0.0	661.0	913.0	10.0
C75	c	5.0	5.0	16.0	0.0	311.0	577.0	10.0
C76	c	60.0	12.0	6.2	24.8	43.0	429.0	10.0
C77	c	23.0	3.0	0.9130434782608695	6.086956521739131	50.0	471.0	10.0
C78	c	8.0	56.0	3.8571428571428568	23.142857142857142	118.0	706.0	10.0
C79	c	6.0	68.0	2.647058823529412	27.352941176470587	39.0	402.0	10.0
C80	c	47.0	47.0	13.0	0.0	150.0	668.0	10.0
C81	c	49.0	58.0	8.448275862068966	1.5517241379310338	627.0	937.0	10.0
C82	c	27.0	43.0	5.651162790697675	3.3488372093023253	423.0	715.0	10.0
C83	c	37.0	31.0	11.72972972972973	2.27027027027027	294.0	692.0	10.0
C84	c	57.0	29.0	9.157894736842106	8.842105263157894	512.0	922.0	10.0
C85	c	63.0	23.0	0.7301587301587301	1.2698412698412698	36.0	676.0	10.0
C86	c	21.0	24.0	24.5	3.5	358.0	508.0	10.0
C87	c	12.0	24.0	6.5	6.5	427.0	455.0	10.0
C88	c	24.0	58.0	7.862068965517241	11.137931034482758	395.0	847.0	10.0
C89	c	67.0	5.0	1.8656716417910446	23.134328358208954	437.0	897.0	10.0
C90	c	37.0	47.0	4.723404255319149	1.2765957446808507	5.0	290.0	10.0
C91	c	49.0	42.0	11.142857142857142	1.8571428571428577	254.0	744.0	10.0
C92	c	53.0	43.0	11.358490566037737	2.6415094339622627	361.0	935.0	10.0
C93	c	61.0	52.0	2.5573770491803276	0.4426229508196724	285.0	469.0	10.0
C94	c	57.0	48.0	19.36842105263158	3.6315789473684212	624.0	932.0	10.0
C95	c	56.0	37.0	3.9642857142857144	2.0357142857142856	327.0	851.0	10.0
C96	c	55.0	54.0	25.527272727272727	0.47272727272727266	254.0	420.0	10.0
C97	c	4.0	18.0	7.777777777777778	27.22222222222222	747.0	901.0	10.0
C98	c	26.0	52.0	4.5	4.5	110.0	446.0	10.0
C99	c	26.0	35.0	11.142857142857142	3.8571428571428577	21.0	259.0	10.0
C100	c	31.0	67.0	1.3880597014925373	1.6119402985074627	528.0	528.0	10.0

Q Vehicle fuel tank capacity /212.23/
C Vehicle load capacity /1000.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.14/
v average Velocity /1.0/
