StringID	Type	x	y	Delivery	Pickup	ReadyTime	DueDate	ServiceTime
C13	c	22.0	75.0	8.8	21.2	1042.0	1106.0	90.0
C14	c	22.0	85.0	2.588235294117647	7.411764705882353	263.0	327.0	90.0
C15	c	20.0	80.0	10.0	30.0	745.0	789.0	90.0
C16	c	20.0	85.0	9.411764705882353	30.588235294117645	358.0	416.0	90.0
C17	c	18.0	75.0	4.8	15.2	633.0	711.0	90.0
C18	c	15.0	75.0	4.0	16.0	557.0	601.0	90.0
C19	c	15.0	80.0	1.875	8.125	455.0	513.0	90.0
C20	c	30.0	50.0	6.0	4.0	10.0	70.0	90.0
C21	c	30.0	52.0	11.538461538461537	8.461538461538463	11.0	73.0	90.0
C22	c	28.0	52.0	10.769230769230768	9.230769230769232	73.0	131.0	90.0
C23	c	28.0	55.0	5.09090909090909	4.90909090909091	13.0	70.0	90.0
C24	c	25.0	50.0	5.0	5.0	72.0	138.0	90.0
C25	c	25.0	52.0	19.23076923076923	20.76923076923077	158.0	232.0	90.0
C26	c	25.0	55.0	4.545454545454545	5.454545454545455	672.0	744.0	90.0
C27	c	23.0	52.0	4.423076923076923	5.576923076923077	263.0	311.0	90.0
C28	c	23.0	55.0	8.363636363636363	11.636363636363637	438.0	510.0	90.0
C29	c	20.0	50.0	4.0	6.0	174.0	226.0	90.0
C30	c	20.0	55.0	3.6363636363636367	6.363636363636363	355.0	407.0	90.0
C31	c	10.0	35.0	5.7142857142857135	14.285714285714286	467.0	517.0	90.0
C32	c	10.0	40.0	7.5	22.5	271.0	337.0	90.0
C33	c	8.0	40.0	8.0	32.0	355.0	437.0	90.0
C34	c	8.0	45.0	3.555555555555556	16.444444444444443	194.0	244.0	90.0
C35	c	5.0	35.0	1.4285714285714284	8.571428571428571	655.0	725.0	90.0
C36	c	5.0	45.0	1.1111111111111112	8.88888888888889	278.0	346.0	90.0
C37	c	2.0	40.0	1.0	19.0	569.0	619.0	90.0
C38	c	0.0	40.0	0.0	30.0	472.0	532.0	90.0
C39	c	0.0	45.0	0.0	20.0	374.0	440.0	90.0
C40	c	35.0	30.0	8.571428571428571	1.4285714285714288	143.0	199.0	90.0
C41	c	35.0	32.0	9.142857142857142	0.8571428571428577	49.0	109.0	90.0
C42	c	33.0	32.0	19.393939393939394	0.6060606060606055	239.0	289.0	90.0
C43	c	33.0	35.0	9.428571428571429	0.5714285714285712	789.0	849.0	90.0
C44	c	32.0	30.0	9.375	0.625	325.0	387.0	90.0
C45	c	30.0	30.0	10.0	0.0	421.0	475.0	90.0
C46	c	30.0	32.0	28.125	1.875	601.0	665.0	90.0
C47	c	30.0	35.0	8.571428571428571	1.4285714285714288	698.0	754.0	90.0
C48	c	28.0	30.0	9.333333333333334	0.6666666666666661	511.0	569.0	90.0
C49	c	28.0	35.0	8.0	2.0	1011.0	1073.0	90.0
C50	c	26.0	32.0	8.125	1.875	923.0	975.0	90.0
C51	c	25.0	30.0	8.333333333333334	1.666666666666666	823.0	889.0	90.0
C52	c	25.0	35.0	7.142857142857143	2.8571428571428568	1042.0	1102.0	90.0
C53	c	44.0	5.0	2.2727272727272725	17.727272727272727	437.0	511.0	90.0
C54	c	42.0	10.0	9.523809523809524	30.476190476190474	810.0	868.0	90.0
C55	c	42.0	15.0	3.5714285714285716	6.428571428571429	905.0	963.0	90.0
C56	c	40.0	5.0	3.75	26.25	350.0	410.0	90.0
C57	c	40.0	15.0	15.0	25.0	989.0	1063.0	90.0
C58	c	38.0	5.0	3.9473684210526314	26.05263157894737	256.0	320.0	90.0
C59	c	38.0	15.0	3.947368421052632	6.052631578947368	66.0	124.0	90.0
C60	c	35.0	5.0	2.8571428571428568	17.142857142857142	167.0	223.0	90.0
C61	c	50.0	30.0	6.0	4.0	980.0	1064.0	90.0
C62	c	50.0	35.0	14.0	6.0	169.0	229.0	90.0
C63	c	50.0	40.0	40.0	10.0	15.0	85.0	90.0
C64	c	48.0	30.0	6.25	3.75	263.0	325.0	90.0
C65	c	48.0	40.0	8.333333333333334	1.666666666666666	67.0	139.0	90.0
C66	c	47.0	35.0	7.446808510638298	2.5531914893617023	1068.0	1129.0	90.0
C67	c	47.0	40.0	8.51063829787234	1.4893617021276597	13.0	88.0	90.0
C68	c	45.0	30.0	6.666666666666666	3.333333333333334	354.0	420.0	90.0
C69	c	45.0	35.0	7.777777777777778	2.2222222222222223	448.0	516.0	90.0
C70	c	95.0	30.0	9.473684210526315	20.526315789473685	390.0	444.0	90.0
C71	c	95.0	35.0	7.368421052631579	12.631578947368421	481.0	543.0	90.0
C72	c	53.0	30.0	5.660377358490566	4.339622641509434	904.0	954.0	90.0
C73	c	92.0	30.0	3.2608695652173916	6.739130434782608	287.0	361.0	90.0
C74	c	53.0	35.0	33.0188679245283	16.9811320754717	78.0	142.0	90.0
C75	c	45.0	65.0	13.846153846153847	6.153846153846153	16.0	91.0	90.0
C76	c	90.0	35.0	3.888888888888889	6.111111111111111	575.0	639.0	90.0
C77	c	88.0	30.0	3.4090909090909087	6.590909090909092	534.0	600.0	90.0
C78	c	88.0	35.0	7.954545454545454	12.045454545454547	667.0	731.0	90.0
C79	c	87.0	30.0	3.4482758620689657	6.551724137931034	446.0	506.0	90.0
C80	c	85.0	25.0	2.9411764705882355	7.0588235294117645	637.0	689.0	90.0
C81	c	85.0	35.0	12.352941176470587	17.647058823529413	761.0	823.0	90.0
C82	c	75.0	55.0	14.666666666666666	5.333333333333334	459.0	529.0	90.0
C83	c	72.0	55.0	7.638888888888888	2.3611111111111116	556.0	618.0	90.0
C84	c	70.0	58.0	16.571428571428573	3.428571428571427	650.0	710.0	90.0
C85	c	68.0	60.0	26.470588235294116	3.529411764705884	737.0	809.0	90.0
C86	c	66.0	55.0	8.333333333333334	1.666666666666666	173.0	241.0	90.0
C87	c	65.0	55.0	16.923076923076923	3.0769230769230766	87.0	145.0	90.0
C88	c	65.0	60.0	27.692307692307693	2.3076923076923066	837.0	895.0	90.0
C89	c	63.0	58.0	9.206349206349206	0.7936507936507944	929.0	989.0	90.0
C90	c	60.0	55.0	9.166666666666666	0.8333333333333339	21.0	84.0	90.0
C91	c	60.0	60.0	10.0	0.0	1010.0	1096.0	90.0
C92	c	67.0	85.0	15.76470588235294	4.23529411764706	459.0	519.0	90.0
C93	c	65.0	85.0	30.588235294117645	9.411764705882355	546.0	616.0	90.0
C94	c	65.0	82.0	7.926829268292684	2.0731707317073162	367.0	423.0	90.0
C95	c	62.0	80.0	23.25	6.75	274.0	330.0	90.0
C96	c	60.0	80.0	7.5	2.5	177.0	243.0	90.0
C97	c	60.0	85.0	21.176470588235297	8.823529411764703	645.0	707.0	90.0
C98	c	58.0	75.0	15.466666666666667	4.533333333333333	181.0	247.0	90.0
C99	c	55.0	80.0	6.875	3.125	836.0	896.0	90.0
C100	c	55.0	85.0	12.941176470588236	7.0588235294117645	744.0	798.0	90.0

Q Vehicle fuel tank capacity /79.69/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /3.39/
v average Velocity /1.0/
